manudur,atvinnugrein,fjoldi,heildarfjoldi,hlutur
2021-06,Fjármála- og vátryggingastarfsemi,254,14316,0.017742
2021-06,Fasteignaviðskipti,168,14316,0.011735
2021-06,"Sérfræðileg, vísindaleg og tæknileg starfsemi",487,14316,0.034018
2021-06,Ýmis þjónustustarfsemi,750,14316,0.052389
2021-06,"Opinber þjónusta, fræðsla, heilbrigðis- og félagsþjónusta",1640,14316,0.114557
2021-06,"Listir, söfn, tómstundir, félög, persónuleg þjónusta o.fl.",788,14316,0.055043
2021-06,Annað,368,14316,0.025706
2021-07,Landbúnaður og skógrækt,80,12537,0.006381
2021-07,"Fiskveiðar, -eldi og -vinnsla",649,12537,0.051767
2021-07,Iðnaður,1004,12537,0.080083
2021-07,Sorp og veitur,60,12537,0.004786
2021-07,Byggingastarfsemi og mannvirkjagerð,1019,12537,0.081279
2021-07,Verslun og vöruflutningar,2211,12537,0.176358
2021-07,Farþegaflutningar með flugi,468,12537,0.037330
2021-07,Gistiþjónusta,841,12537,0.067081
2021-07,Veitingaþjónusta,885,12537,0.070591
2021-07,Ferðaþjónusta ýmis,929,12537,0.074101
2021-07,Upplýsingar og fjarskipti,309,12537,0.024647
2021-07,Fjármála- og vátryggingastarfsemi,236,12537,0.018824
2021-07,Fasteignaviðskipti,142,12537,0.011326
2021-07,"Sérfræðileg, vísindaleg og tæknileg starfsemi",437,12537,0.034857
2021-07,Ýmis þjónustustarfsemi,692,12537,0.055197
2021-07,"Opinber þjónusta, fræðsla, heilbrigðis- og félagsþjónusta",1540,12537,0.122836
2021-07,"Listir, söfn, tómstundir, félög, persónuleg þjónusta o.fl.",680,12537,0.054239
2021-07,Annað,355,12537,0.028316
2021-08,Landbúnaður og skógrækt,77,11499,0.006696
2021-08,"Fiskveiðar, -eldi og -vinnsla",626,11499,0.054440
2021-08,Iðnaður,930,11499,0.080877
2021-08,Sorp og veitur,68,11499,0.005914
2021-08,Byggingastarfsemi og mannvirkjagerð,947,11499,0.082355
2021-08,Verslun og vöruflutningar,2039,11499,0.177320
2021-08,Farþegaflutningar með flugi,418,11499,0.036351
2021-08,Gistiþjónusta,731,11499,0.063571
2021-08,Veitingaþjónusta,778,11499,0.067658
2021-08,Ferðaþjónusta ýmis,808,11499,0.070267
2021-08,Upplýsingar og fjarskipti,283,11499,0.024611
2021-08,Fjármála- og vátryggingastarfsemi,224,11499,0.019480
2021-08,Fasteignaviðskipti,122,11499,0.010610
2021-08,"Sérfræðileg, vísindaleg og tæknileg starfsemi",418,11499,0.036351
2021-08,Ýmis þjónustustarfsemi,641,11499,0.055744
2021-08,"Opinber þjónusta, fræðsla, heilbrigðis- og félagsþjónusta",1449,11499,0.126011
2021-08,"Listir, söfn, tómstundir, félög, persónuleg þjónusta o.fl.",602,11499,0.052352
2021-08,Annað,338,11499,0.029394
2021-09,Landbúnaður og skógrækt,74,10428,0.007096
2021-09,"Fiskveiðar, -eldi og -vinnsla",598,10428,0.057346
2021-09,Iðnaður,820,10428,0.078634
2021-09,Sorp og veitur,64,10428,0.006137
2021-09,Byggingastarfsemi og mannvirkjagerð,869,10428,0.083333
2021-09,Verslun og vöruflutningar,1865,10428,0.178845
2021-09,Farþegaflutningar með flugi,400,10428,0.038358
2021-09,Gistiþjónusta,630,10428,0.060414
2021-09,Veitingaþjónusta,683,10428,0.065497
2021-09,Ferðaþjónusta ýmis,711,10428,0.068182
2021-09,Upplýsingar og fjarskipti,268,10428,0.025700
2021-09,Fjármála- og vátryggingastarfsemi,204,10428,0.019563
2021-09,Fasteignaviðskipti,117,10428,0.011220
2021-09,"Sérfræðileg, vísindaleg og tæknileg starfsemi",391,10428,0.037495
2021-09,Ýmis þjónustustarfsemi,588,10428,0.056387
2021-09,"Opinber þjónusta, fræðsla, heilbrigðis- og félagsþjónusta",1340,10428,0.128500
2021-09,"Listir, söfn, tómstundir, félög, persónuleg þjónusta o.fl.",515,10428,0.049386
2021-09,Annað,291,10428,0.027906
2021-10,Landbúnaður og skógrækt,80,10083,0.007934
2021-10,"Fiskveiðar, -eldi og -vinnsla",597,10083,0.059209
2021-10,Iðnaður,804,10083,0.079738
2021-10,Sorp og veitur,68,10083,0.006744
2021-10,Byggingastarfsemi og mannvirkjagerð,846,10083,0.083904
2021-10,Verslun og vöruflutningar,1776,10083,0.176138
2021-10,Farþegaflutningar með flugi,400,10083,0.039671
2021-10,Gistiþjónusta,595,10083,0.059010
2021-10,Veitingaþjónusta,659,10083,0.065358
2021-10,Ferðaþjónusta ýmis,678,10083,0.067242
2021-10,Upplýsingar og fjarskipti,238,10083,0.023604
2021-10,Fjármála- og vátryggingastarfsemi,181,10083,0.017951
2021-10,Fasteignaviðskipti,108,10083,0.010711
2021-10,"Sérfræðileg, vísindaleg og tæknileg starfsemi",386,10083,0.038282
2021-10,Ýmis þjónustustarfsemi,591,10083,0.058614
2021-10,"Opinber þjónusta, fræðsla, heilbrigðis- og félagsþjónusta",1298,10083,0.128732
2021-10,"Listir, söfn, tómstundir, félög, persónuleg þjónusta o.fl.",505,10083,0.050084
2021-10,Annað,273,10083,0.027075
2021-11,Landbúnaður og skógrækt,90,10155,0.008863
2021-11,"Fiskveiðar, -eldi og -vinnsla",617,10155,0.060758
2021-11,Iðnaður,800,10155,0.078779
2021-11,Sorp og veitur,77,10155,0.007582
2021-11,Byggingastarfsemi og mannvirkjagerð,902,10155,0.088823
2021-11,Verslun og vöruflutningar,1757,10155,0.173018
2021-11,Farþegaflutningar með flugi,386,10155,0.038011
2021-11,Gistiþjónusta,619,10155,0.060955
2021-11,Veitingaþjónusta,655,10155,0.064500
2021-11,Ferðaþjónusta ýmis,680,10155,0.066962
2021-11,Upplýsingar og fjarskipti,222,10155,0.021861
2021-11,Fjármála- og vátryggingastarfsemi,177,10155,0.017430
2021-11,Fasteignaviðskipti,118,10155,0.011620
2021-11,"Sérfræðileg, vísindaleg og tæknileg starfsemi",367,10155,0.036140
2021-11,Ýmis þjónustustarfsemi,611,10155,0.060167
2021-11,"Opinber þjónusta, fræðsla, heilbrigðis- og félagsþjónusta",1252,10155,0.123289
2021-11,"Listir, söfn, tómstundir, félög, persónuleg þjónusta o.fl.",497,10155,0.048941
2021-11,Annað,328,10155,0.032299
2021-12,Landbúnaður og skógrækt,91,10161,0.008956
2021-12,"Fiskveiðar, -eldi og -vinnsla",624,10161,0.061411
2021-12,Iðnaður,806,10161,0.079323
2021-12,Sorp og veitur,91,10161,0.008956
2021-12,Byggingastarfsemi og mannvirkjagerð,950,10161,0.093495
2021-12,Verslun og vöruflutningar,1704,10161,0.167700
2021-12,Farþegaflutningar með flugi,363,10161,0.035725
2021-12,Gistiþjónusta,647,10161,0.063675
2021-12,Veitingaþjónusta,706,10161,0.069481
2021-12,Ferðaþjónusta ýmis,637,10161,0.062691
2021-12,Upplýsingar og fjarskipti,212,10161,0.020864
2021-12,Fjármála- og vátryggingastarfsemi,170,10161,0.016731
2021-12,Fasteignaviðskipti,121,10161,0.011908
2021-12,"Sérfræðileg, vísindaleg og tæknileg starfsemi",347,10161,0.034150
2021-12,Ýmis þjónustustarfsemi,629,10161,0.061903
2021-12,"Opinber þjónusta, fræðsla, heilbrigðis- og félagsþjónusta",1199,10161,0.118000
2021-12,"Listir, söfn, tómstundir, félög, persónuleg þjónusta o.fl.",489,10161,0.048125
2021-12,Annað,375,10161,0.036906
2022-01,Landbúnaður og skógrækt,99,10541,0.009392
2022-01,"Fiskveiðar, -eldi og -vinnsla",621,10541,0.058913
2022-01,Iðnaður,837,10541,0.079404
2022-01,Sorp og veitur,83,10541,0.007874
2022-01,Byggingastarfsemi og mannvirkjagerð,959,10541,0.090978
2022-01,Verslun og vöruflutningar,1744,10541,0.165449
2022-01,Farþegaflutningar með flugi,350,10541,0.033204
2022-01,Gistiþjónusta,708,10541,0.067166
2022-01,Veitingaþjónusta,754,10541,0.071530
2022-01,Ferðaþjónusta ýmis,661,10541,0.062708
2022-01,Upplýsingar og fjarskipti,218,10541,0.020681
2022-01,Fjármála- og vátryggingastarfsemi,170,10541,0.016128
2022-01,Fasteignaviðskipti,128,10541,0.012143
2022-01,"Sérfræðileg, vísindaleg og tæknileg starfsemi",353,10541,0.033488
2022-01,Ýmis þjónustustarfsemi,631,10541,0.059861
2022-01,"Opinber þjónusta, fræðsla, heilbrigðis- og félagsþjónusta",1238,10541,0.117446
2022-01,"Listir, söfn, tómstundir, félög, persónuleg þjónusta o.fl.",501,10541,0.047529
2022-01,Annað,486,10541,0.046106
2022-02,Landbúnaður og skógrækt,91,10211,0.008912
2022-02,"Fiskveiðar, -eldi og -vinnsla",573,10211,0.056116
2022-02,Iðnaður,826,10211,0.080893
2022-02,Sorp og veitur,86,10211,0.008422
2022-02,Byggingastarfsemi og mannvirkjagerð,949,10211,0.092939
2022-02,Verslun og vöruflutningar,1720,10211,0.168446
2022-02,Farþegaflutningar með flugi,329,10211,0.032220
2022-02,Gistiþjónusta,687,10211,0.067280
2022-02,Veitingaþjónusta,779,10211,0.076290
2022-02,Ferðaþjónusta ýmis,614,10211,0.060131
2022-02,Upplýsingar og fjarskipti,221,10211,0.021643
2022-02,Fjármála- og vátryggingastarfsemi,160,10211,0.015669
2022-02,Fasteignaviðskipti,130,10211,0.012731
2022-02,"Sérfræðileg, vísindaleg og tæknileg starfsemi",327,10211,0.032024
2022-02,Ýmis þjónustustarfsemi,616,10211,0.060327
2022-02,"Opinber þjónusta, fræðsla, heilbrigðis- og félagsþjónusta",1221,10211,0.119577
2022-02,"Listir, söfn, tómstundir, félög, persónuleg þjónusta o.fl.",505,10211,0.049456
2022-02,Annað,377,10211,0.036921
2022-03,Landbúnaður og skógrækt,84,9608,0.008743
2022-03,"Fiskveiðar, -eldi og -vinnsla",561,9608,0.058389
2022-03,Iðnaður,787,9608,0.081911
2022-03,Sorp og veitur,85,9608,0.008847
2022-03,Byggingastarfsemi og mannvirkjagerð,898,9608,0.093464
2022-03,Verslun og vöruflutningar,1648,9608,0.171524
2022-03,Farþegaflutningar með flugi,274,9608,0.028518
2022-03,Gistiþjónusta,616,9608,0.064113
2022-03,Veitingaþjónusta,733,9608,0.076291
2022-03,Ferðaþjónusta ýmis,559,9608,0.058181
2022-03,Upplýsingar og fjarskipti,206,9608,0.021440
2022-03,Fjármála- og vátryggingastarfsemi,157,9608,0.016341
2022-03,Fasteignaviðskipti,119,9608,0.012386
2022-03,"Sérfræðileg, vísindaleg og tæknileg starfsemi",301,9608,0.031328
2022-03,Ýmis þjónustustarfsemi,579,9608,0.060262
2022-03,"Opinber þjónusta, fræðsla, heilbrigðis- og félagsþjónusta",1195,9608,0.124376
2022-03,"Listir, söfn, tómstundir, félög, persónuleg þjónusta o.fl.",462,9608,0.048085
2022-03,Annað,344,9608,0.035803
2022-04,Landbúnaður og skógrækt,77,9076,0.008484
2022-04,"Fiskveiðar, -eldi og -vinnsla",552,9076,0.060820
2022-04,Iðnaður,722,9076,0.079550
2022-04,Sorp og veitur,74,9076,0.008153
2022-04,Byggingastarfsemi og mannvirkjagerð,822,9076,0.090569
2022-04,Verslun og vöruflutningar,1545,9076,0.170229
2022-04,Farþegaflutningar með flugi,233,9076,0.025672
2022-04,Gistiþjónusta,551,9076,0.060710
2022-04,Veitingaþjónusta,700,9076,0.077126
2022-04,Ferðaþjónusta ýmis,504,9076,0.055531
2022-04,Upplýsingar og fjarskipti,193,9076,0.021265
2022-04,Fjármála- og vátryggingastarfsemi,161,9076,0.017739
2022-04,Fasteignaviðskipti,114,9076,0.012561
2022-04,"Sérfræðileg, vísindaleg og tæknileg starfsemi",296,9076,0.032613
2022-04,Ýmis þjónustustarfsemi,565,9076,0.062252
2022-04,"Opinber þjónusta, fræðsla, heilbrigðis- og félagsþjónusta",1186,9076,0.130674
2022-04,"Listir, söfn, tómstundir, félög, persónuleg þjónusta o.fl.",445,9076,0.049030
2022-04,Annað,336,9076,0.037021
2022-05,Landbúnaður og skógrækt,53,7713,0.006872
2022-05,"Fiskveiðar, -eldi og -vinnsla",426,7713,0.055231
2022-05,Iðnaður,591,7713,0.076624
2022-05,Sorp og veitur,61,7713,0.007909
2022-05,Byggingastarfsemi og mannvirkjagerð,663,7713,0.085959
2022-05,Verslun og vöruflutningar,1250,7713,0.162064
2022-05,Farþegaflutningar með flugi,189,7713,0.024504
2022-05,Gistiþjónusta,426,7713,0.055231
2022-05,Veitingaþjónusta,552,7713,0.071567
2022-05,Ferðaþjónusta ýmis,384,7713,0.049786
2022-05,Upplýsingar og fjarskipti,156,7713,0.020226
2022-05,Fjármála- og vátryggingastarfsemi,135,7713,0.017503
2022-05,Fasteignaviðskipti,92,7713,0.011928
2022-05,"Sérfræðileg, vísindaleg og tæknileg starfsemi",243,7713,0.031505
2022-05,Ýmis þjónustustarfsemi,458,7713,0.059380
2022-05,"Opinber þjónusta, fræðsla, heilbrigðis- og félagsþjónusta",954,7713,0.123687
2022-05,"Listir, söfn, tómstundir, félög, persónuleg þjónusta o.fl.",353,7713,0.045767
2022-05,Annað,727,7713,0.094256
2022-06,Landbúnaður og skógrækt,58,7337,0.007905
2022-06,"Fiskveiðar, -eldi og -vinnsla",486,7337,0.066240
2022-06,Iðnaður,576,7337,0.078506
2022-06,Sorp og veitur,67,7337,0.009132
2022-06,Byggingastarfsemi og mannvirkjagerð,651,7337,0.088728
2022-06,Verslun og vöruflutningar,1221,7337,0.166417
2022-06,Farþegaflutningar með flugi,149,7337,0.020308
2022-06,Gistiþjónusta,388,7337,0.052883
2022-06,Veitingaþjónusta,596,7337,0.081232
2022-06,Ferðaþjónusta ýmis,331,7337,0.045114
2022-06,Upplýsingar og fjarskipti,185,7337,0.025215
2022-06,Fjármála- og vátryggingastarfsemi,130,7337,0.017718
2022-06,Fasteignaviðskipti,102,7337,0.013902
2022-06,"Sérfræðileg, vísindaleg og tæknileg starfsemi",257,7337,0.035028
2022-06,Ýmis þjónustustarfsemi,434,7337,0.059152
2022-06,"Opinber þjónusta, fræðsla, heilbrigðis- og félagsþjónusta",1142,7337,0.155649
2022-06,"Listir, söfn, tómstundir, félög, persónuleg þjónusta o.fl.",393,7337,0.053564
2022-06,Annað,171,7337,0.023307
2022-07,Landbúnaður og skógrækt,56,7103,0.007884
2022-07,"Fiskveiðar, -eldi og -vinnsla",483,7103,0.067999
2022-07,Iðnaður,566,7103,0.079685
2022-07,Sorp og veitur,67,7103,0.009433
2022-07,Byggingastarfsemi og mannvirkjagerð,606,7103,0.085316
2022-07,Verslun og vöruflutningar,1183,7103,0.166549
2022-07,Farþegaflutningar með flugi,137,7103,0.019288
2022-07,Gistiþjónusta,354,7103,0.049838
2022-07,Veitingaþjónusta,553,7103,0.077854
2022-07,Ferðaþjónusta ýmis,294,7103,0.041391
2022-07,Upplýsingar og fjarskipti,183,7103,0.025764
2022-07,Fjármála- og vátryggingastarfsemi,130,7103,0.018302
2022-07,Fasteignaviðskipti,103,7103,0.014501
2022-07,"Sérfræðileg, vísindaleg og tæknileg starfsemi",250,7103,0.035196
2022-07,Ýmis þjónustustarfsemi,431,7103,0.060679
2022-07,"Opinber þjónusta, fræðsla, heilbrigðis- og félagsþjónusta",1148,7103,0.161622
2022-07,"Listir, söfn, tómstundir, félög, persónuleg þjónusta o.fl.",395,7103,0.055610
2022-07,Annað,164,7103,0.023089
2022-08,Landbúnaður og skógrækt,51,6783,0.007519
2022-08,"Fiskveiðar, -eldi og -vinnsla",420,6783,0.061920
2022-08,Iðnaður,534,6783,0.078726
2022-08,Sorp og veitur,65,6783,0.009583
2022-08,Byggingastarfsemi og mannvirkjagerð,587,6783,0.086540
2022-08,Verslun og vöruflutningar,1176,6783,0.173375
2022-08,Farþegaflutningar með flugi,120,6783,0.017691
2022-08,Gistiþjónusta,340,6783,0.050125
2022-08,Veitingaþjónusta,527,6783,0.077694
2022-08,Ferðaþjónusta ýmis,290,6783,0.042754
2022-08,Upplýsingar og fjarskipti,174,6783,0.025652
2022-08,Fjármála- og vátryggingastarfsemi,125,6783,0.018428
2022-08,Fasteignaviðskipti,105,6783,0.015480
2022-08,"Sérfræðileg, vísindaleg og tæknileg starfsemi",254,6783,0.037447
2022-08,Ýmis þjónustustarfsemi,409,6783,0.060298
2022-08,"Opinber þjónusta, fræðsla, heilbrigðis- og félagsþjónusta",1066,6783,0.157158
2022-08,"Listir, söfn, tómstundir, félög, persónuleg þjónusta o.fl.",394,6783,0.058086
2022-08,Annað,146,6783,0.021524
2022-09,Landbúnaður og skógrækt,53,6442,0.008227
2022-09,"Fiskveiðar, -eldi og -vinnsla",357,6442,0.055418
2022-09,Iðnaður,517,6442,0.080255
2022-09,Sorp og veitur,58,6442,0.009003
2022-09,Byggingastarfsemi og mannvirkjagerð,563,6442,0.087395
2022-09,Verslun og vöruflutningar,1106,6442,0.171686
2022-09,Farþegaflutningar með flugi,121,6442,0.018783
2022-09,Gistiþjónusta,326,6442,0.050605
2022-09,Veitingaþjónusta,515,6442,0.079944
2022-09,Ferðaþjónusta ýmis,304,6442,0.047190
2022-09,Upplýsingar og fjarskipti,171,6442,0.026545
2022-09,Fjármála- og vátryggingastarfsemi,114,6442,0.017696
2022-09,Fasteignaviðskipti,107,6442,0.016610
2022-09,"Sérfræðileg, vísindaleg og tæknileg starfsemi",234,6442,0.036324
2022-09,Ýmis þjónustustarfsemi,390,6442,0.060540
2022-09,"Opinber þjónusta, fræðsla, heilbrigðis- og félagsþjónusta",1031,6442,0.160043
2022-09,"Listir, söfn, tómstundir, félög, persónuleg þjónusta o.fl.",342,6442,0.053089
2022-09,Annað,133,6442,0.020646
2022-10,Landbúnaður og skógrækt,50,6557,0.007625
2022-10,"Fiskveiðar, -eldi og -vinnsla",393,6557,0.059936
2022-10,Iðnaður,513,6557,0.078237
2022-10,Sorp og veitur,62,6557,0.009456
2022-10,Byggingastarfsemi og mannvirkjagerð,554,6557,0.084490
2022-10,Verslun og vöruflutningar,1089,6557,0.166082
2022-10,Farþegaflutningar með flugi,130,6557,0.019826
2022-10,Gistiþjónusta,353,6557,0.053836
2022-10,Veitingaþjónusta,535,6557,0.081592
2022-10,Ferðaþjónusta ýmis,329,6557,0.050175
2022-10,Upplýsingar og fjarskipti,172,6557,0.026232
2022-10,Fjármála- og vátryggingastarfsemi,100,6557,0.015251
2022-10,Fasteignaviðskipti,113,6557,0.017233
2022-10,"Sérfræðileg, vísindaleg og tæknileg starfsemi",231,6557,0.035230
2022-10,Ýmis þjónustustarfsemi,376,6557,0.057343
2022-10,"Opinber þjónusta, fræðsla, heilbrigðis- og félagsþjónusta",1033,6557,0.157542
2022-10,"Listir, söfn, tómstundir, félög, persónuleg þjónusta o.fl.",349,6557,0.053226
2022-10,Annað,175,6557,0.026689
2022-11,Landbúnaður og skógrækt,48,6579,0.007296
2022-11,"Fiskveiðar, -eldi og -vinnsla",408,6579,0.062016
2022-11,Iðnaður,521,6579,0.079191
2022-11,Sorp og veitur,61,6579,0.009272
2022-11,Byggingastarfsemi og mannvirkjagerð,544,6579,0.082687
2022-11,Verslun og vöruflutningar,1031,6579,0.156711
2022-11,Farþegaflutningar með flugi,152,6579,0.023104
2022-11,Gistiþjónusta,384,6579,0.058368
2022-11,Veitingaþjónusta,533,6579,0.081015
2022-11,Ferðaþjónusta ýmis,359,6579,0.054568
2022-11,Upplýsingar og fjarskipti,159,6579,0.024168
2022-11,Fjármála- og vátryggingastarfsemi,99,6579,0.015048
2022-11,Fasteignaviðskipti,104,6579,0.015808
2022-11,"Sérfræðileg, vísindaleg og tæknileg starfsemi",214,6579,0.032528
2022-11,Ýmis þjónustustarfsemi,368,6579,0.055936
2022-11,"Opinber þjónusta, fræðsla, heilbrigðis- og félagsþjónusta",968,6579,0.147135
2022-11,"Listir, söfn, tómstundir, félög, persónuleg þjónusta o.fl.",327,6579,0.049704
2022-11,Annað,299,6579,0.045448
2022-12,Landbúnaður og skógrækt,49,6848,0.007155
2022-12,"Fiskveiðar, -eldi og -vinnsla",440,6848,0.064252
2022-12,Iðnaður,518,6848,0.075643
2022-12,Sorp og veitur,61,6848,0.008908
2022-12,Byggingastarfsemi og mannvirkjagerð,554,6848,0.080900
2022-12,Verslun og vöruflutningar,1015,6848,0.148218
2022-12,Farþegaflutningar með flugi,156,6848,0.022780
2022-12,Gistiþjónusta,389,6848,0.056805
2022-12,Veitingaþjónusta,533,6848,0.077833
2022-12,Ferðaþjónusta ýmis,361,6848,0.052716
2022-12,Upplýsingar og fjarskipti,153,6848,0.022342
2022-12,Fjármála- og vátryggingastarfsemi,101,6848,0.014749
2022-12,Fasteignaviðskipti,103,6848,0.015041
2022-12,"Sérfræðileg, vísindaleg og tæknileg starfsemi",198,6848,0.028914
2022-12,Ýmis þjónustustarfsemi,390,6848,0.056951
2022-12,"Opinber þjónusta, fræðsla, heilbrigðis- og félagsþjónusta",956,6848,0.139603
2022-12,"Listir, söfn, tómstundir, félög, persónuleg þjónusta o.fl.",322,6848,0.047021
2022-12,Annað,549,6848,0.080169
2023-01,Landbúnaður og skógrækt,56,7189,0.007790
2023-01,"Fiskveiðar, -eldi og -vinnsla",458,7189,0.063708
2023-01,Iðnaður,556,7189,0.077340
2023-01,Sorp og veitur,62,7189,0.008624
2023-01,Byggingastarfsemi og mannvirkjagerð,675,7189,0.093893
2023-01,Verslun og vöruflutningar,1117,7189,0.155376
2023-01,Farþegaflutningar með flugi,155,7189,0.021561
2023-01,Gistiþjónusta,453,7189,0.063013
2023-01,Veitingaþjónusta,630,7189,0.087634
2023-01,Ferðaþjónusta ýmis,403,7189,0.056058
2023-01,Upplýsingar og fjarskipti,163,7189,0.022674
