manudur,maeling,flokkur,gildi
2012-06,"Atvinnulausir, meðalfjöldi á mánuði",Norðurland eystra alls,475
2012-07,"Atvinnulausir, meðalfjöldi á mánuði",Norðurland eystra alls,490
2012-08,"Atvinnulausir, meðalfjöldi á mánuði",Norðurland eystra alls,450
2012-09,"Atvinnulausir, meðalfjöldi á mánuði",Norðurland eystra alls,474
2012-10,"Atvinnulausir, meðalfjöldi á mánuði",Norðurland eystra alls,518
2012-11,"Atvinnulausir, meðalfjöldi á mánuði",Norðurland eystra alls,593
2012-12,"Atvinnulausir, meðalfjöldi á mánuði",Norðurland eystra alls,659
2013-01,"Atvinnulausir, meðalfjöldi á mánuði",Norðurland eystra alls,681
2013-02,"Atvinnulausir, meðalfjöldi á mánuði",Norðurland eystra alls,652
2013-03,"Atvinnulausir, meðalfjöldi á mánuði",Norðurland eystra alls,629
2013-04,"Atvinnulausir, meðalfjöldi á mánuði",Norðurland eystra alls,568
2013-05,"Atvinnulausir, meðalfjöldi á mánuði",Norðurland eystra alls,507
2013-06,"Atvinnulausir, meðalfjöldi á mánuði",Norðurland eystra alls,401
2013-07,"Atvinnulausir, meðalfjöldi á mánuði",Norðurland eystra alls,393
2013-08,"Atvinnulausir, meðalfjöldi á mánuði",Norðurland eystra alls,390
2013-09,"Atvinnulausir, meðalfjöldi á mánuði",Norðurland eystra alls,377
2013-10,"Atvinnulausir, meðalfjöldi á mánuði",Norðurland eystra alls,419
2013-11,"Atvinnulausir, meðalfjöldi á mánuði",Norðurland eystra alls,491
2013-12,"Atvinnulausir, meðalfjöldi á mánuði",Norðurland eystra alls,562
2014-01,"Atvinnulausir, meðalfjöldi á mánuði",Norðurland eystra alls,571
2014-02,"Atvinnulausir, meðalfjöldi á mánuði",Norðurland eystra alls,566
2014-03,"Atvinnulausir, meðalfjöldi á mánuði",Norðurland eystra alls,569
2014-04,"Atvinnulausir, meðalfjöldi á mánuði",Norðurland eystra alls,555
2014-05,"Atvinnulausir, meðalfjöldi á mánuði",Norðurland eystra alls,501
2014-06,"Atvinnulausir, meðalfjöldi á mánuði",Norðurland eystra alls,397
2014-07,"Atvinnulausir, meðalfjöldi á mánuði",Norðurland eystra alls,365
2014-08,"Atvinnulausir, meðalfjöldi á mánuði",Norðurland eystra alls,348
2014-09,"Atvinnulausir, meðalfjöldi á mánuði",Norðurland eystra alls,346
2014-10,"Atvinnulausir, meðalfjöldi á mánuði",Norðurland eystra alls,386
2014-11,"Atvinnulausir, meðalfjöldi á mánuði",Norðurland eystra alls,448
2014-12,"Atvinnulausir, meðalfjöldi á mánuði",Norðurland eystra alls,494
2015-01,"Atvinnulausir, meðalfjöldi á mánuði",Norðurland eystra alls,535
2015-02,"Atvinnulausir, meðalfjöldi á mánuði",Norðurland eystra alls,517
2015-03,"Atvinnulausir, meðalfjöldi á mánuði",Norðurland eystra alls,517
2015-04,"Atvinnulausir, meðalfjöldi á mánuði",Norðurland eystra alls,515
2015-05,"Atvinnulausir, meðalfjöldi á mánuði",Norðurland eystra alls,432
2015-06,"Atvinnulausir, meðalfjöldi á mánuði",Norðurland eystra alls,334
2015-07,"Atvinnulausir, meðalfjöldi á mánuði",Norðurland eystra alls,321
2015-08,"Atvinnulausir, meðalfjöldi á mánuði",Norðurland eystra alls,327
2015-09,"Atvinnulausir, meðalfjöldi á mánuði",Norðurland eystra alls,310
2015-10,"Atvinnulausir, meðalfjöldi á mánuði",Norðurland eystra alls,338
2015-11,"Atvinnulausir, meðalfjöldi á mánuði",Norðurland eystra alls,384
2015-12,"Atvinnulausir, meðalfjöldi á mánuði",Norðurland eystra alls,411
2016-01,"Atvinnulausir, meðalfjöldi á mánuði",Norðurland eystra alls,471
2016-02,"Atvinnulausir, meðalfjöldi á mánuði",Norðurland eystra alls,452
2016-03,"Atvinnulausir, meðalfjöldi á mánuði",Norðurland eystra alls,430
2016-04,"Atvinnulausir, meðalfjöldi á mánuði",Norðurland eystra alls,382
2016-05,"Atvinnulausir, meðalfjöldi á mánuði",Norðurland eystra alls,347
2016-06,"Atvinnulausir, meðalfjöldi á mánuði",Norðurland eystra alls,268
2016-07,"Atvinnulausir, meðalfjöldi á mánuði",Norðurland eystra alls,254
2016-08,"Atvinnulausir, meðalfjöldi á mánuði",Norðurland eystra alls,246
2016-09,"Atvinnulausir, meðalfjöldi á mánuði",Norðurland eystra alls,249
2016-10,"Atvinnulausir, meðalfjöldi á mánuði",Norðurland eystra alls,261
2016-11,"Atvinnulausir, meðalfjöldi á mánuði",Norðurland eystra alls,303
2016-12,"Atvinnulausir, meðalfjöldi á mánuði",Norðurland eystra alls,484
2017-01,"Atvinnulausir, meðalfjöldi á mánuði",Norðurland eystra alls,771
2017-02,"Atvinnulausir, meðalfjöldi á mánuði",Norðurland eystra alls,720
2017-03,"Atvinnulausir, meðalfjöldi á mánuði",Norðurland eystra alls,441
2017-04,"Atvinnulausir, meðalfjöldi á mánuði",Norðurland eystra alls,379
2017-05,"Atvinnulausir, meðalfjöldi á mánuði",Norðurland eystra alls,343
2017-06,"Atvinnulausir, meðalfjöldi á mánuði",Norðurland eystra alls,314
2017-07,"Atvinnulausir, meðalfjöldi á mánuði",Norðurland eystra alls,315
2017-08,"Atvinnulausir, meðalfjöldi á mánuði",Norðurland eystra alls,310
2017-09,"Atvinnulausir, meðalfjöldi á mánuði",Norðurland eystra alls,292
2017-10,"Atvinnulausir, meðalfjöldi á mánuði",Norðurland eystra alls,314
2017-11,"Atvinnulausir, meðalfjöldi á mánuði",Norðurland eystra alls,352
2017-12,"Atvinnulausir, meðalfjöldi á mánuði",Norðurland eystra alls,386
2018-01,"Atvinnulausir, meðalfjöldi á mánuði",Norðurland eystra alls,422
2018-02,"Atvinnulausir, meðalfjöldi á mánuði",Norðurland eystra alls,430
2018-03,"Atvinnulausir, meðalfjöldi á mánuði",Norðurland eystra alls,403
2018-04,"Atvinnulausir, meðalfjöldi á mánuði",Norðurland eystra alls,375
2018-05,"Atvinnulausir, meðalfjöldi á mánuði",Norðurland eystra alls,338
2018-06,"Atvinnulausir, meðalfjöldi á mánuði",Norðurland eystra alls,315
2018-07,"Atvinnulausir, meðalfjöldi á mánuði",Norðurland eystra alls,307
2018-08,"Atvinnulausir, meðalfjöldi á mánuði",Norðurland eystra alls,299
2018-09,"Atvinnulausir, meðalfjöldi á mánuði",Norðurland eystra alls,296
2018-10,"Atvinnulausir, meðalfjöldi á mánuði",Norðurland eystra alls,314
2018-11,"Atvinnulausir, meðalfjöldi á mánuði",Norðurland eystra alls,361
2018-12,"Atvinnulausir, meðalfjöldi á mánuði",Norðurland eystra alls,417
2019-01,"Atvinnulausir, meðalfjöldi á mánuði",Norðurland eystra alls,468
2019-02,"Atvinnulausir, meðalfjöldi á mánuði",Norðurland eystra alls,475
2019-03,"Atvinnulausir, meðalfjöldi á mánuði",Norðurland eystra alls,496
2019-04,"Atvinnulausir, meðalfjöldi á mánuði",Norðurland eystra alls,488
2019-05,"Atvinnulausir, meðalfjöldi á mánuði",Norðurland eystra alls,455
2019-06,"Atvinnulausir, meðalfjöldi á mánuði",Norðurland eystra alls,428
2019-07,"Atvinnulausir, meðalfjöldi á mánuði",Norðurland eystra alls,420
2019-08,"Atvinnulausir, meðalfjöldi á mánuði",Norðurland eystra alls,436
2019-09,"Atvinnulausir, meðalfjöldi á mánuði",Norðurland eystra alls,430
2019-10,"Atvinnulausir, meðalfjöldi á mánuði",Norðurland eystra alls,484
2019-11,"Atvinnulausir, meðalfjöldi á mánuði",Norðurland eystra alls,548
2019-12,"Atvinnulausir, meðalfjöldi á mánuði",Norðurland eystra alls,598
2020-01,"Atvinnulausir, meðalfjöldi á mánuði",Norðurland eystra alls,672
2020-02,"Atvinnulausir, meðalfjöldi á mánuði",Norðurland eystra alls,702
2020-03,"Atvinnulausir, meðalfjöldi á mánuði",Norðurland eystra alls,780
2020-04,"Atvinnulausir, meðalfjöldi á mánuði",Norðurland eystra alls,2444
2020-05,"Atvinnulausir, meðalfjöldi á mánuði",Norðurland eystra alls,1787
2020-06,"Atvinnulausir, meðalfjöldi á mánuði",Norðurland eystra alls,1097
2020-07,"Atvinnulausir, meðalfjöldi á mánuði",Norðurland eystra alls,914
2020-08,"Atvinnulausir, meðalfjöldi á mánuði",Norðurland eystra alls,976
2020-09,"Atvinnulausir, meðalfjöldi á mánuði",Norðurland eystra alls,1016
2020-10,"Atvinnulausir, meðalfjöldi á mánuði",Norðurland eystra alls,1172
2020-11,"Atvinnulausir, meðalfjöldi á mánuði",Norðurland eystra alls,1390
2020-12,"Atvinnulausir, meðalfjöldi á mánuði",Norðurland eystra alls,1440
2021-01,"Atvinnulausir, meðalfjöldi á mánuði",Norðurland eystra alls,1468
2021-02,"Atvinnulausir, meðalfjöldi á mánuði",Norðurland eystra alls,1373
2021-03,"Atvinnulausir, meðalfjöldi á mánuði",Norðurland eystra alls,1262
2021-04,"Atvinnulausir, meðalfjöldi á mánuði",Norðurland eystra alls,1193
2021-05,"Atvinnulausir, meðalfjöldi á mánuði",Norðurland eystra alls,995
2021-06,"Atvinnulausir, meðalfjöldi á mánuði",Norðurland eystra alls,666
2021-07,"Atvinnulausir, meðalfjöldi á mánuði",Norðurland eystra alls,582
2021-08,"Atvinnulausir, meðalfjöldi á mánuði",Norðurland eystra alls,548
2021-09,"Atvinnulausir, meðalfjöldi á mánuði",Norðurland eystra alls,520
2021-10,"Atvinnulausir, meðalfjöldi á mánuði",Norðurland eystra alls,538
2021-11,"Atvinnulausir, meðalfjöldi á mánuði",Norðurland eystra alls,594
2021-12,"Atvinnulausir, meðalfjöldi á mánuði",Norðurland eystra alls,653
2022-01,"Atvinnulausir, meðalfjöldi á mánuði",Norðurland eystra alls,691
2022-02,"Atvinnulausir, meðalfjöldi á mánuði",Norðurland eystra alls,646
2022-03,"Atvinnulausir, meðalfjöldi á mánuði",Norðurland eystra alls,600
2022-04,"Atvinnulausir, meðalfjöldi á mánuði",Norðurland eystra alls,520
2022-05,"Atvinnulausir, meðalfjöldi á mánuði",Norðurland eystra alls,459
2022-06,"Atvinnulausir, meðalfjöldi á mánuði",Norðurland eystra alls,350
2022-07,"Atvinnulausir, meðalfjöldi á mánuði",Norðurland eystra alls,354
2022-08,"Atvinnulausir, meðalfjöldi á mánuði",Norðurland eystra alls,348
2022-09,"Atvinnulausir, meðalfjöldi á mánuði",Norðurland eystra alls,348
2022-10,"Atvinnulausir, meðalfjöldi á mánuði",Norðurland eystra alls,391
2022-11,"Atvinnulausir, meðalfjöldi á mánuði",Norðurland eystra alls,433
2022-12,"Atvinnulausir, meðalfjöldi á mánuði",Norðurland eystra alls,470
2023-01,"Atvinnulausir, meðalfjöldi á mánuði",Norðurland eystra alls,496
2023-02,"Atvinnulausir, meðalfjöldi á mánuði",Norðurland eystra alls,478
2023-03,"Atvinnulausir, meðalfjöldi á mánuði",Norðurland eystra alls,456
2023-04,"Atvinnulausir, meðalfjöldi á mánuði",Norðurland eystra alls,408
2023-05,"Atvinnulausir, meðalfjöldi á mánuði",Norðurland eystra alls,348
2023-06,"Atvinnulausir, meðalfjöldi á mánuði",Norðurland eystra alls,296
2023-07,"Atvinnulausir, meðalfjöldi á mánuði",Norðurland eystra alls,305
2023-08,"Atvinnulausir, meðalfjöldi á mánuði",Norðurland eystra alls,302
2023-09,"Atvinnulausir, meðalfjöldi á mánuði",Norðurland eystra alls,297
2023-10,"Atvinnulausir, meðalfjöldi á mánuði",Norðurland eystra alls,342
2023-11,"Atvinnulausir, meðalfjöldi á mánuði",Norðurland eystra alls,410
2023-12,"Atvinnulausir, meðalfjöldi á mánuði",Norðurland eystra alls,446
2024-01,"Atvinnulausir, meðalfjöldi á mánuði",Norðurland eystra alls,490
2024-02,"Atvinnulausir, meðalfjöldi á mánuði",Norðurland eystra alls,497
2024-03,"Atvinnulausir, meðalfjöldi á mánuði",Norðurland eystra alls,467
2024-04,"Atvinnulausir, meðalfjöldi á mánuði",Norðurland eystra alls,423
2024-05,"Atvinnulausir, meðalfjöldi á mánuði",Norðurland eystra alls,377
2024-06,"Atvinnulausir, meðalfjöldi á mánuði",Norðurland eystra alls,326
2024-07,"Atvinnulausir, meðalfjöldi á mánuði",Norðurland eystra alls,330
2024-08,"Atvinnulausir, meðalfjöldi á mánuði",Norðurland eystra alls,337
2024-09,"Atvinnulausir, meðalfjöldi á mánuði",Norðurland eystra alls,367
2024-10,"Atvinnulausir, meðalfjöldi á mánuði",Norðurland eystra alls,406
2024-11,"Atvinnulausir, meðalfjöldi á mánuði",Norðurland eystra alls,449
2024-12,"Atvinnulausir, meðalfjöldi á mánuði",Norðurland eystra alls,489
2025-01,"Atvinnulausir, meðalfjöldi á mánuði",Norðurland eystra alls,549
2025-02,"Atvinnulausir, meðalfjöldi á mánuði",Norðurland eystra alls,535
2025-03,"Atvinnulausir, meðalfjöldi á mánuði",Norðurland eystra alls,491
2025-04,"Atvinnulausir, meðalfjöldi á mánuði",Norðurland eystra alls,451
2025-05,"Atvinnulausir, meðalfjöldi á mánuði",Norðurland eystra alls,394
2025-06,"Atvinnulausir, meðalfjöldi á mánuði",Norðurland eystra alls,342.95238095238096
2025-07,"Atvinnulausir, meðalfjöldi á mánuði",Norðurland eystra alls,338.13043478260875
2025-08,"Atvinnulausir, meðalfjöldi á mánuði",Norðurland eystra alls,342.7142857142857
2025-09,"Atvinnulausir, meðalfjöldi á mánuði",Norðurland eystra alls,391.8636363636364
2025-10,"Atvinnulausir, meðalfjöldi á mánuði",Norðurland eystra alls,457.3913043478261
2025-11,"Atvinnulausir, meðalfjöldi á mánuði",Norðurland eystra alls,536.75
2025-12,"Atvinnulausir, meðalfjöldi á mánuði",Norðurland eystra alls,601.3478260869565
2026-01,"Atvinnulausir, meðalfjöldi á mánuði",Norðurland eystra alls,642.0454545454545
2026-02,"Atvinnulausir, meðalfjöldi á mánuði",Norðurland eystra alls,599.15
2026-03,"Atvinnulausir, meðalfjöldi á mánuði",Norðurland eystra alls,565
2000-02,"Atvinnulausir, meðalfjöldi á mánuði",Norðurland eystra karlar,153
2000-03,"Atvinnulausir, meðalfjöldi á mánuði",Norðurland eystra karlar,144
2000-04,"Atvinnulausir, meðalfjöldi á mánuði",Norðurland eystra karlar,119
2000-05,"Atvinnulausir, meðalfjöldi á mánuði",Norðurland eystra karlar,84
2000-06,"Atvinnulausir, meðalfjöldi á mánuði",Norðurland eystra karlar,61
2000-07,"Atvinnulausir, meðalfjöldi á mánuði",Norðurland eystra karlar,48
2000-08,"Atvinnulausir, meðalfjöldi á mánuði",Norðurland eystra karlar,53
2000-09,"Atvinnulausir, meðalfjöldi á mánuði",Norðurland eystra karlar,47
2000-10,"Atvinnulausir, meðalfjöldi á mánuði",Norðurland eystra karlar,54
2000-11,"Atvinnulausir, meðalfjöldi á mánuði",Norðurland eystra karlar,86
2000-12,"Atvinnulausir, meðalfjöldi á mánuði",Norðurland eystra karlar,154
2001-01,"Atvinnulausir, meðalfjöldi á mánuði",Norðurland eystra karlar,202
2001-02,"Atvinnulausir, meðalfjöldi á mánuði",Norðurland eystra karlar,202
2001-03,"Atvinnulausir, meðalfjöldi á mánuði",Norðurland eystra karlar,190
2001-04,"Atvinnulausir, meðalfjöldi á mánuði",Norðurland eystra karlar,201
2001-05,"Atvinnulausir, meðalfjöldi á mánuði",Norðurland eystra karlar,147
2001-06,"Atvinnulausir, meðalfjöldi á mánuði",Norðurland eystra karlar,96
2001-07,"Atvinnulausir, meðalfjöldi á mánuði",Norðurland eystra karlar,75
2001-08,"Atvinnulausir, meðalfjöldi á mánuði",Norðurland eystra karlar,73
2001-09,"Atvinnulausir, meðalfjöldi á mánuði",Norðurland eystra karlar,86
2001-10,"Atvinnulausir, meðalfjöldi á mánuði",Norðurland eystra karlar,114
2001-11,"Atvinnulausir, meðalfjöldi á mánuði",Norðurland eystra karlar,152
2001-12,"Atvinnulausir, meðalfjöldi á mánuði",Norðurland eystra karlar,242
2002-01,"Atvinnulausir, meðalfjöldi á mánuði",Norðurland eystra karlar,288
2002-02,"Atvinnulausir, meðalfjöldi á mánuði",Norðurland eystra karlar,279
2002-03,"Atvinnulausir, meðalfjöldi á mánuði",Norðurland eystra karlar,235
2002-04,"Atvinnulausir, meðalfjöldi á mánuði",Norðurland eystra karlar,213
2002-05,"Atvinnulausir, meðalfjöldi á mánuði",Norðurland eystra karlar,173
2002-06,"Atvinnulausir, meðalfjöldi á mánuði",Norðurland eystra karlar,142
2002-07,"Atvinnulausir, meðalfjöldi á mánuði",Norðurland eystra karlar,118
2002-08,"Atvinnulausir, meðalfjöldi á mánuði",Norðurland eystra karlar,108
2002-09,"Atvinnulausir, meðalfjöldi á mánuði",Norðurland eystra karlar,110
2002-10,"Atvinnulausir, meðalfjöldi á mánuði",Norðurland eystra karlar,136
2002-11,"Atvinnulausir, meðalfjöldi á mánuði",Norðurland eystra karlar,203
2002-12,"Atvinnulausir, meðalfjöldi á mánuði",Norðurland eystra karlar,242
2003-01,"Atvinnulausir, meðalfjöldi á mánuði",Norðurland eystra karlar,321
2003-02,"Atvinnulausir, meðalfjöldi á mánuði",Norðurland eystra karlar,343
2003-03,"Atvinnulausir, meðalfjöldi á mánuði",Norðurland eystra karlar,310
2003-04,"Atvinnulausir, meðalfjöldi á mánuði",Norðurland eystra karlar,291
2003-05,"Atvinnulausir, meðalfjöldi á mánuði",Norðurland eystra karlar,238
2003-06,"Atvinnulausir, meðalfjöldi á mánuði",Norðurland eystra karlar,185
2003-07,"Atvinnulausir, meðalfjöldi á mánuði",Norðurland eystra karlar,133
2003-08,"Atvinnulausir, meðalfjöldi á mánuði",Norðurland eystra karlar,120
2003-09,"Atvinnulausir, meðalfjöldi á mánuði",Norðurland eystra karlar,133
2003-10,"Atvinnulausir, meðalfjöldi á mánuði",Norðurland eystra karlar,151
2003-11,"Atvinnulausir, meðalfjöldi á mánuði",Norðurland eystra karlar,188
2003-12,"Atvinnulausir, meðalfjöldi á mánuði",Norðurland eystra karlar,220
2004-01,"Atvinnulausir, meðalfjöldi á mánuði",Norðurland eystra karlar,241
2004-02,"Atvinnulausir, meðalfjöldi á mánuði",Norðurland eystra karlar,228
2004-03,"Atvinnulausir, meðalfjöldi á mánuði",Norðurland eystra karlar,197
2004-04,"Atvinnulausir, meðalfjöldi á mánuði",Norðurland eystra karlar,192
2004-05,"Atvinnulausir, meðalfjöldi á mánuði",Norðurland eystra karlar,201
2004-06,"Atvinnulausir, meðalfjöldi á mánuði",Norðurland eystra karlar,170
2004-07,"Atvinnulausir, meðalfjöldi á mánuði",Norðurland eystra karlar,143
2004-08,"Atvinnulausir, meðalfjöldi á mánuði",Norðurland eystra karlar,159
2004-09,"Atvinnulausir, meðalfjöldi á mánuði",Norðurland eystra karlar,165
2004-10,"Atvinnulausir, meðalfjöldi á mánuði",Norðurland eystra karlar,179
2004-11,"Atvinnulausir, meðalfjöldi á mánuði",Norðurland eystra karlar,207
2004-12,"Atvinnulausir, meðalfjöldi á mánuði",Norðurland eystra karlar,258
2005-01,"Atvinnulausir, meðalfjöldi á mánuði",Norðurland eystra karlar,273
2005-02,"Atvinnulausir, meðalfjöldi á mánuði",Norðurland eystra karlar,219
